hashid,Székhely,Létszám,TEÁOR 08 szerinti teáorszám(ok),Nettó árbevétel (eFt),Üzleti/üzemi eredmény (eFt),Adózott eredmény (eFt),Forgóeszközök (eFt),Követelések (eFt),Pénzeszközök (eFt),Eszközök összesen (eFt),Saját tőke (eFt),Hosszú lejáratú kötelezettségek (eFt),Rövid lejáratú kötelezettségek (eFt),Cégcsoport tag
20ceee95ef,"4031 Debrecen, Kishegyesi u.85.",6.0,4211,1340203.0,80896,69944,634446.0,464871.0,131149,634476.0,381057,50000,201655.0,0
41a9b595ac,"5600 Békéscsaba, Jókai u. 23/6",9.0,6202,1547892.0,60333,45373,288681.0,144867.0,116783,351999.0,211809,27874,110701.0,0
5cc81f98d6,"4080 Hajdúnánás, Kiss Ernő u. 6/ A.",14.0,161,5154879.0,298332,299447,5453761.0,3328628.0,86440,7442975.0,5691583,68000,1564524.0,0
4cd6d7deb2,"9641 Rábapaty, Arany János út 4",1.0,4941,1202753.0,37213,34319,207265.0,41019.0,123462,228347.0,187720,0,23486.0,0
bdeeea24c8,"9100 Tét, Fő út 8-10.",381.0,2932,3246293.0,161027,151462,1286223.0,299290.0,436005,3130522.0,2658094,0,346178.0,0
e1268c3127,"1062 Budapest, Andrássy út 92-94.",7.0,812,1055191.0,1521100,1429619,2025289.0,1896894.0,128395,2353314.0,1427981,0,916339.0,0
f33307edd4,"1051 Budapest, Dorottya u. 1.",16.0,4646,3439870.0,36581,27588,1280814.0,942926.0,169720,1350698.0,252185,0,1012549.0,0
acdaf32635,"6722 Szeged, Kálvária sgt. 4-6.",23.0,4674,1435306.0,130412,124649,546732.0,192976.0,143825,569514.0,437252,0,130531.0,0
b652e78f5d,"8002 Székesfehérvár, Verseci u. 1-15.",40.0,7022,1131296.0,146469,7176054,31501.0,31501.0,0,7678743.0,3410441,0,3360953.0,0
0ee8397c94,"1027 Budapest, Bem József u. 9.",12.0,5210,4147297.0,75925,62876,561665.0,435146.0,4857,873623.0,248429,98010,510025.0,0
312379f469,"7043 Bikács, Széchenyi István u. 4",0.0,4633,2099412.0,-19642,-19640,161916.0,148744.0,12906,214379.0,68021,0,146358.0,0
a1a6b2b9b4,"3333 Terpes, Petőfi út 2-4.",89.0,2041,2252400.0,18159,7924,737559.0,448703.0,112252,1425551.0,526645,0,886544.0,0
fddbf08f3f,"7622 Pécs, Bajcsy-Zsilinszky u. 6",,1610,1631171.0,29702,26646,162398.0,83039.0,10009,162398.0,30375,0,132023.0,0
d42b851588,"1132 Budapest, Váci út 22-24.",1038.0,7820,4718826.0,120334,95589,948385.0,538042.0,410343,962657.0,310805,0,604063.0,0
ac5a3515e4,"1066 Budapest, Zichy Jenő utca 4.",0.0,4531,1442875.0,79023,69957,585222.0,515050.0,70172,585231.0,93161,0,491840.0,0
43e4e08e4e,"2360 Gyál, Bánki Donát u. 20",40.0,4690,1368296.0,-56198,-63427,396254.0,212321.0,19860,478892.0,10186,99953,362355.0,0
a569a018a4,"8900 Zalaegerszeg, Zala u. 8/ A.",31.0,4511,2369291.0,103301,92630,760137.0,116398.0,93790,1442686.0,762961,47614,579465.0,0
ddbca8c021,"2051 Biatorbágy, Tormásrét u. 5/b.",60.0,6820|2562,1656943.0,281294,260049,1291890.0,266914.0,915643,2261685.0,1968342,76000,208470.0,0
6707f3fe42,"1037 Budapest, Montevideo u. 3. B. ép. fszt 1.",53.0,5814,1062902.0,147628,140110,388645.0,273072.0,115573,406251.0,265459,0,81843.0,0
55222496ca,"1143 Budapest, Stefánia út 101-103",19.0,4920,9373679.0,181766,109423,1673521.0,1284830.0,163466,2419642.0,980197,248973,961106.0,0
0521b7264e,"8531 Ihász, 0272 hr",28.0,146,1532589.0,185477,167756,630752.0,271302.0,16518,1227721.0,183537,0,1041864.0,0
24a5f94830,"1037 Budapest, Erdőalja út 110.",0.0,4329|4312,1095674.0,103891,100746,172127.0,58616.0,107263,172127.0,142244,0,29883.0,0
efaefd3346,"3400 Mezőkövesd, Szihalmi út 4.",144.0,111,2785033.0,221057,196239,1834511.0,383381.0,123979,3201394.0,2793714,56000,321200.0,0
ef8f606d46,"1116 Budapest, Építész u. 26",17.0,4647,2002850.0,239888,227141,695578.0,226455.0,392221,1173135.0,966767,31352,169169.0,0
e7c89cde83,"1183 Budapest, Thököly út 3.",275.0,8621,1916385.0,24756,24784,380999.0,272744.0,90084,718380.0,196537,0,190400.0,0
bdab169ebe,"1118 Budapest, Rétköz  u. 7. 5. em.",57.0,6202|0,1272791.0,85782,77161,303301.0,236458.0,66843,487710.0,264955,0,95632.0,0
421b628785,"1111 Budapest, Budafoki út 59",84.0,5819,1418900.0,593120,544819,734724.0,388201.0,268851,847025.0,783822,0,62695.0,0
f9a76aadb2,"1117 Budapest, Fehérvári úti vásárcsarnok I/9-11, Kőrösy József u. 7-9.",59.0,4711,1641868.0,77738,72095,369437.0,159951.0,136766,692007.0,340041,105147,230720.0,0
4c5b200147,"1062 Budapest, Váci út 1-3",42.0,6820,3288644.0,185579,169032,1535393.0,1016603.0,518790,1551038.0,518810,0,867889.0,0
310d9d3cdc,"8900 Zalaegerszeg, Posta u. 65.",67.0,4941,2255027.94,42489.18,36596.52,448772.579999999,398219.76,37216.7999999999,463969.44,45590.5799999999,0,403802.279999999,0
bbd1361d7a,"8000 Székesfehérvár, Móri út 102.",56.0,4752,2031594.0,113932,122912,715362.0,259720.0,60647,1177079.0,491207,167303,486694.0,0
2c2a6f2938,"5900 Orosháza, Október 6 u. 15",72.0,1012|4623,9947155.0,1457541,1371456,4059584.0,2211880.0,1475940,5349224.0,3490883,751882,1076301.0,0
47bd0db8d2,"3527 Miskolc, József A. u. 49.",77.0,4222,1045761.0,40301,40714,651037.0,429583.0,148984,922773.0,732401,45452,125143.0,0
f3147a50ca,"1135 Budapest, Kisgömb u. 14-16. 2. lház. 5. em. 4.",5.0,7312,1118000.0,302272,275079,582475.0,465684.0,116791,591159.0,279590,0,311569.0,0
216047391d,"1054 Budapest, Szabadság tér 7.",8.0,5819,3626464.0,37105,32745,509249.0,509249.0,0,567672.0,192606,0,309715.0,0
e4e3a8af2b,"2040 Budaörs, Vasút u. 15.",42.0,4741,3138518.0,6140,2230,1207313.0,159520.0,227455,1372748.0,44467,9698,1295097.0,0
fabe29a9c8,"1145 Budapest, Torontál utca 34.",64.0,8010|5222,1636696.0,292966,280505,764027.0,363782.0,398953,812976.0,593055,4736,213999.0,0
2bad10d069,"1037 Budapest, Kiscelli u. 102.",297.0,6201,4350092.0,411859,374829,3135604.0,1792108.0,216415,3393654.0,2496890,0,736114.0,0
c5a79be7f2,"2151 Fót, East Gate Business Park B1",82.0,4690,5205705.0,247903,216294,1597615.0,1137247.0,29359,1762022.0,623555,0,1041967.0,0
d4cc6fa3a4,"8154 Polgárdi, JACK FILTER telep",77.0,1396,1463550.66,42799.32,65749.68,370307.16,122815.439999999,102036.06,420239.699999999,368136.18,0,46210.86,0
67f5350dc7,"6500 Baja, Petőfi S. u. 80.",38.0,111,1171656.0,44385,48069,1843764.0,693485.0,665523,3293871.0,2594839,164388,532247.0,0
326348e629,"4024 Debrecen, Vár u. 10.",20.0,7912,1726209.0,7995,5732,207060.0,87816.0,119244,277264.0,37322,0,140618.0,0
32660864e2,"2040 Budaörs, Farkasréti út 1.",21.0,4399,1273430.0,118485,104514,978499.0,568391.0,149035,1335034.0,924672,0,406049.0,0
964f431989,"1044 Budapest, Megyeri út 51.",39.0,9512|4651,5787944.0,86881,72962,1560646.0,725209.0,11390,1615500.0,338583,10517,1232055.0,0
1043f64c16,"1062 Budapest, Aradi utca 8.",31.0,7022,2190518.82,47451.42,15817.14,888861.24,212135.759999999,45280.4399999999,1428814.98,69781.5,0,818769.6,0
98cb80bbf7,"8000 Székesfehérvár, Várkörút 46. 1. em. 14.",373.0,7820,1106255.0,35897,31617,236333.0,117622.0,118692,241013.0,113527,0,87469.0,0
1ed2203336,"1147 Budapest, Zsolnay Vilmos uca 12. 1/1. ép. 1. em. 1.",42.0,4639,1592247.0,59051,48906,1020229.0,229624.0,305338,1493272.0,1272934,0,160065.0,0
a08087d1a1,"8000 Székesfehérvár, Takarodó út 9",38.0,4222,1454050.0,207830,200995,599087.0,452645.0,115013,821756.0,558668,15805,232367.0,0
f2084b865c,"2040 Budaörs, Gyár u. 2.",58.0,4611,3773893.0,-45747,-55515,1026265.0,560483.0,271130,1380745.0,-257872,0,1507827.0,0
0cda4db047,"9200 Mosonmagyaróvár, Alkotmány u. 13.",105.0,2229,8107369.73999999,2020562.09999999,1737404.28,2520197.63999999,706188.779999999,1124877.78,4474389.78,413726.76,0,3915207.36,0
a4b6bf5dd8,"2161 Csomád, Zahora u. 1/C.",1.0,4690,2928652.02,21709.8,21089.52,890722.08,744956.279999999,89010.18,936312.659999999,74123.4599999999,0,808224.84,0
33ae2eb03e,"6050 Lajosmizse, Szent Lajos u. 2.",25.0,4730,3280504.0,71185,65624,345830.0,127500.0,139943,489759.0,445167,0,44570.0,0
456734e744,"9751 Vép, Szent Imre u. 42.",110.0,2511,4389445.0,-2430650,-2468024,2445927.0,1201554.0,491764,5590813.0,3186681,0,2289097.0,0
e7f49facee,"8438 Veszprémvarsány, Könyves Kálmán u. 2.",0.0,1051,1235625.0,-90859,-93685,206045.0,119343.0,19007,1122170.0,105242,18000,992499.0,0
8f7904656e,"1186 Budapest, Közdűlő út 46-50.",72.0,4711,2032256.0,75710,71503,166786.0,54438.0,13178,2677235.0,2040915,7478,624572.0,0
4847f7ac71,"2724 Újlengyel, Ady Endre u. 15",0.0,7739,3364401.17999999,2060466.02,1419110.06,24127200.4,24114259.4,12682.18,30862214.4399999,8322615.92,0,21258180.7,0
b529cc78ef,"4080 Hajdúnánás, Gohér u. 17",39.0,4674,2135301.0,25434,14803,520697.0,199390.0,5918,641996.0,277588,227347,128488.0,0
749091cef5,"1077 Budapest, Wesselényi u. 11.",1247.0,7820,5594476.0,43686,18756,1302692.0,1075422.0,18770,1316684.0,267021,68000,980148.0,0
43bca41636,"6100 Kiskunfélegyháza, Kert u. 10.",82.0,4120,3396290.0,17017,17424,699985.0,239571.0,274345,1158540.0,510143,0,540291.0,0
d584efcc0c,"9700 Szombathely, Pálya u. 10-16",55.0,4752,3141607.0,255053,231328,825402.0,114440.0,159606,1123058.0,697576,18358,401903.0,0
4c848c4cd2,"2045 Törökbálint, Süssen u. 3.",32.0,4674,4260675.0,542709,494397,1642854.0,277125.0,1144287,2022505.0,1688185,0,288466.0,0
d1a86f29d5,"1075 Budapest, Károly körút 3. C. ép",0.0,4761,7110287.0,25049,2456,3327503.0,3186144.0,67129,3510166.0,-24194,0,3472975.0,0
381828b8ce,"8200 Veszprém, Házgyár u. 9.",178.0,2364,8898222.0,584840,460551,4023751.0,2871086.0,462853,7479049.0,5789261,56755,1372669.0,0
1929aa4606,"1107 Budapest, Fertő utca 8.",6.0,8010,1111998.0,13933,12966,241011.0,235621.0,5390,327847.0,21581,0,238724.0,0
7159289ae9,"5453 Mezőhék, Földvári út 0362/6. hr",32.0,147,1327844.0,11089,8117,313150.0,205556.0,26765,766740.0,522376,0,202109.0,0
8fed70cfd2,"3200 Gyöngyös, Gyártelep u. 1.",208.0,2599,9156804.0,1126674,998367,3143889.0,626073.0,548606,4580754.0,3143431,0,1296805.0,0
777f2d8f7b,"1051 Budapest, Nádor u. 26. I. em. 1/A.",13.0,7732,1030845.0,317009,274039,452049.0,103905.0,348127,961239.0,805271,7214,142460.0,0
feb613360c,"4400 Nyíregyháza, Deák Ferenc u. 23.",12.0,4730,1143501.0,5538,658,65484.0,5471.0,9292,142508.0,18341,19925,97482.0,0
bfbf8f1e52,"4233 Balkány, Bocskai utca 18-22.",80.0,2511,1330795.0,177725,172272,608958.0,352581.0,171464,1643054.0,798918,77376,326540.0,0
c0dddd4e47,"2093 Budajenő, Kossuth Lajos u. 38.",10.0,4672,1591638.48,-38767.5,-46831.14,208103.94,184223.16,17677.98,251833.68,-18918.54,0,270752.22,0
08f346324d,"3518 Miskolc, Erenyő u. 1.",24.0,4651,1553996.0,65005,55378,2259015.0,1503828.0,427971,2635550.0,770711,0,1833184.0,1
b61c8cc614,"2051 Biatorbágy, Budai utca 12.",6.0,4690,1157408.0,132861,121712,382434.0,193654.0,81088,398510.0,211219,5209,181542.0,0
cde1f5e6e8,"1117 Budapest, Irinyi József u. 4-20. B. ép.",63.0,7112,8071703.64,873044.1,892272.779999999,13020917.76,10185928.02,14886.72,15513202.7999999,6835795.73999999,0,6874873.38,0
64a0fa7da1,"5130 Jászapáti, Dr. Szlovencsák Imre út 4-6",48.0,4711,1399876.0,19528,14189,222575.0,43594.0,33468,852085.0,249214,25078,544744.0,0
79780e2fd2,"1054  Budapest, Honvéd u. 8. 1. em. 2.",1.0,7312,3013057.0,84635,64265,278503.0,246685.0,31818,644675.0,64765,0,42362.0,0
9765b4b4f4,"1026 Budapest, Pasaréti út 46. 1. em. 1.",0.0,610,1499573.0,344031,390754,1922288.0,1574244.0,143691,2099497.0,589673,0,1503452.0,0
6e876d6620,"2367 Újhartyán, Fő u. 34.",28.0,4941,1065790.0,59543,45231,318240.0,283721.0,34519,519373.0,207456,0,311917.0,0
542c382ea7,"2336 Dunavarsány, Bajai út 2090.",55.0,2364,2338330.0,101863,78042,484437.0,207808.0,42477,955904.0,557324,6912,306932.0,0
e60df89315,"1042 Budapest, Árpád út 112.",38.0,4719,1155070.0,70865,64802,493807.0,35016.0,272115,692974.0,425476,0,228033.0,0
cc405ec385,"5600 Békéscsaba, Andrássy út 3-5.",67.0,4752,1880073.0,108552,111674,383378.0,66907.0,88082,1628833.0,1296309,201057,128566.0,0
aeb1dc209b,"1077 Budapest, Wesselényi u. 66. fszt. 1.",0.0,8299,2577634.0,-353,-1679,218042.0,115194.0,78330,219716.0,5193,0,214513.0,0
156215d4d8,"1131 Budapest, Dolmány u. 5-13.",3.0,4742,2376810.0,39779,19143,529245.0,360640.0,108216,576038.0,82487,812,445286.0,0
26b7e22083,"3700 Kazincbarcika, Bolyai tér 1.",19.0,2014,5980429.62,406283.399999999,371547.72,1297935.9,673313.94,352008.899999999,5544993.06,2074836.59999999,1488672,1869834.05999999,0
a93f583495,"9700 Szombathely, Szinyei Merse Pál u. 20-22.",15.0,4726,1015570.0,65316,59383,105056.0,6339.0,13846,112459.0,59878,0,51735.0,0
7d3654e5f5,"1051 Budapest, Szent István tér 3.",274.0,6612,3285897.0,318145,940929,5821559.0,557256.0,5161931,6675838.0,1976771,0,4672397.0,0
0fcd5f7d76,"6320 Solt, Mikszáth K.u.71.",36.0,1039,2576301.0,96579,82233,606332.0,149528.0,64669,1850954.0,1443243,111777,256114.0,0
b9d83bdce2,"5008 Szolnok, Krúdy u. 84.",47.0,4120,1702918.0,85386,82475,1095242.0,616159.0,334967,1474365.0,659113,37259,681546.0,0
67dca0788d,"1116 Budapest, Hauszmann Alajos u. 2.",150.0,6201,3131329.0,163930,160976,855267.0,598363.0,253746,1092231.0,686511,0,211223.0,0
f5aefc9fef,"9244 Újrónafő, Császárrét major 10.",43.0,2320,1061318.0,89514,79360,484147.0,158153.0,36002,596047.0,107784,8368,461571.0,0
e372d33ae1,"1024 Budapest, Rómer Flóris u. 4",1.0,4677,1077537.0,-1428,-9321,136819.0,107127.0,29642,143102.0,24248,0,118549.0,0
ac660893e6,"1117 Budapest, Fehérvári út 50-52.",4.0,7490,9787749.87,0,0,0.0,1289858.51,0,5081985.85999999,23612.25,0,5058373.60999999,0
562502e801,"5300 Karcag, Arany János utca 22.",223.0,1039,1758343.0,221085,211988,8106099.0,2490802.0,1014557,14583456.0,8979049,1808708,3382927.0,0
fb4da98024,"9500 Celldömölk, Építők útja 8. A. ép.",91.0,2229,3450920.0,229784,156729,1091045.0,565533.0,269374,2481773.0,868021,856280,220290.0,0
518cc22aa7,"1052 Budapest, Kristóf tér 2.",178.0,4771,6514504.0,761387,688286,1531759.0,23956.0,1133901,2291864.0,1358286,0,372583.0,0
c00fa1f114,"1131 Budapest, Kucsma u. 25-27.",143.0,5629,1165318.0,23474,22119,151068.0,42024.0,85985,207820.0,99153,9649,93960.0,0
affda9e06f,"7632 Pécs, Siklósi u. 52.",388.0,3811,4178082.0,191309,216865,1502675.0,1017652.0,478034,3430145.0,526869,0,2614968.0,0
6de0234979,"5630 Békés, Cseresznye u. 15.",12.0,1089|4638,1244393.0,27638,-21748,719906.0,161445.0,36055,887759.0,132441,186072,564766.0,0
7e571e338b,"2942 Nagyigmánd, Burgert Róbert Agráripari Park 03/10.",42.0,4662,2241558.0,68272,150997,2339352.0,1118368.0,220275,3139880.0,1880129,156286,1085416.0,0
6ddb724f44,"2120  Dunakeszi, Székes dűlő 8029. hrsz.",13.0,7732,4379080.0,327784,302156,1793035.0,1077014.0,716021,1871670.0,317716,0,1553954.0,0
075e4628e2,"1118 Budapest, Ménesi út 22.",0.0,6201,4781834.0,82063,66538,5938061.0,5935802.0,2259,6114172.0,134925,0,5979213.0,0
2ec4fc076b,"1172 Budapest, Lokátor utca 3.",42.0,4639,7451887.0,288494,254948,1509729.0,897613.0,89268,1543607.0,437774,133456,956656.0,0
d43f5a6133,"3718 Megyaszó, Monoki út 1",93.0,111,1458524.0,102608,74129,1402349.0,653690.0,186308,4415067.0,2637150,516496,1254550.0,0
c455419618,"9700 Szombathely, Vízöntő u. 7.",21.0,4120,1963043.0,414299,382656,820612.0,747296.0,44948,846098.0,468050,0,316856.0,0
70f3bb49bc,"3894 Göncruszka, Petőfi út 6",,4941,2109572.28,105757.739999999,-82807.3799999999,1199001.24,0.0,310.14,2194550.64,-64198.9799999999,192596.94,2066462.81999999,0
14bf719d9d,"1103 Budapest, Gergely u. 83.",55.0,2529,1392900.0,49936,23402,560609.0,211204.0,197693,1752065.0,47880,1315780,388152.0,0
1844ac898d,"1102 Budapest, Szent László tér 20.",31.0,6201,1006573.0,388290,590591,1835865.0,417685.0,1418180,1860925.0,1534843,0,289443.0,0
6cc9103c6d,"1134 Budapest, Dévai u. 26-28.",23.0,4646,3603181.0,195489,175671,1078370.0,783515.0,244399,1193074.0,748591,0,351691.0,0
4775b48e54,"2371 Dabas, Kandó Kálmán u. 19",71.0,2369,2452064.0,370294,359620,953533.0,428182.0,426351,2680231.0,1722518,776094,181619.0,0
4fb482f93c,"1085 Budapest, József körút 69. fszt.",70.0,4672,1374549.0,-42040,-44074,77780.0,36214.0,16154,183320.0,-102450,0,227810.0,0
0660fbfd1b,"1062 Budapest, Bajza u. 52.",156.0,7430|6910,1931376.0,59698,60772,167526.0,62985.0,98349,1856544.0,1223353,379005,177665.0,0
ede23cb08c,"2898 Kocs, Arany János u. 13.",48.0,4941,1113429.0,41108,20558,369790.0,318823.0,50967,843796.0,424854,143377,244037.0,0
5a2eb54c8f,"6500 Baja, Szegedi út 107.",37.0,4791,1210843.0,34466,28907,151127.0,23006.0,34178,300255.0,64396,119715,111739.0,0
505c0abdb6,"1194 Budapest, Fadrusz János u. 2.",151.0,2391,2815941.0,252846,218175,1312468.0,381577.0,292573,2634182.0,1335451,764244,498876.0,0
7071ea01e1,"2724 Újlengyel, Határ út 12.",296.0,2920,1600564.0,119342,107230,392573.0,333288.0,59285,459989.0,322898,10147,46944.0,0
b11a3925cb,2949 Csém hr: 069/6.,31.0,1091,5257507.0,311372,301303,2741057.0,476353.0,1711833,4161308.0,3112771,0,895407.0,0
6407188483,"9241 Jánossomorja, Új Ipartelep.",81.0,2364,3724995.0,126019,73283,1087221.0,534380.0,37677,2223304.0,400691,386582,1426078.0,0
2e505bf419,"8000 Székesfehérvár, Takarodó u. 2.",45.0,4662,8223040.0,793116,730699,4965338.0,1061838.0,1144547,5051373.0,3485711,0,1476947.0,0
cfd90e5003,"2400 Dunaújváros, Papírgyári út 49.",29.0,4674,1794627.0,100327,87549,1473335.0,259060.0,119181,1740846.0,1249876,0,483933.0,0
f632d22956,"5100 Jászberény, Nagykátai u. 16",25.0,4673,1242679.0,88270,81205,684134.0,378876.0,51507,948644.0,614019,2478,324669.0,0
9fc5227faf,"1117 Budapest, Hengermalom u. 26.",31.0,4531,1099414.0,-11781,-10423,706284.0,312490.0,54932,914008.0,792491,0,113589.0,0
9ab547124c,"7100 Szekszárd, Nefelejcs u. 10.",15.0,4511,2565695.0,64153,63303,337352.0,164973.0,258,648631.0,559742,0,21677.0,0
c55ec5084f,"8800 Nagykanizsa, Erzsébet tér 22.",340.0,910,8550665.0,-4175,-334690,3416412.0,2747449.0,108680,10860749.0,7414987,0,2814508.0,0
b5674451ab,"6000 Kecskemét, Matkói út 18",2.0,4631,4402058.0,68876,56877,788647.0,522997.0,32755,1086580.0,336766,14813,707618.0,0
8db292df02,"1106 Budapest, Bogáncsvirág u. 5-7.",17.0,4662,2187864.0,89572,78320,1037608.0,329084.0,192595,1092100.0,698535,15217,358454.0,0
10de6a442d,"1101 Budapest, Kőbányai út 49/B. A. ép. 2. em",23.0,5229,2736893.0,106751,112250,627432.0,482950.0,144482,905660.0,667030,11386,214791.0,0
ce661ab551,8929 Pölöske. hrsz.240/2,19.0,6820,1087217.0,238343,228328,351508.0,279405.0,63613,1015836.0,325021,232393,444257.0,0
143be9a785,"2636 Tésa, Petőfi u. 16.",10.0,4643,3290734.0,65988,63023,261937.0,197532.0,45260,263412.0,65748,0,197664.0,0
6818da8e0d,"6723 Szeged, Debreceni u. 3. B. ép. II. em. 6",14.0,4761,2569992.0,364028,337308,1812453.0,30316.0,1723096,3980314.0,3886362,12265,78024.0,0
3ffa4d15b9,"9700 Szombathely, Jászai Mari u. 3.",292.0,2931,1180201.0,22264,22297,252054.0,177848.0,58633,620023.0,309113,181713,128237.0,0
e5672c029f,"8330 Sümeg, Tóth Tivadar u. 19.",,5510|0,1591703.0,231210,224406,816316.0,81889.0,674795,1015294.0,746887,0,246338.0,0
4d1187071b,"2146 Mogyoród, Hungaroring út 10.",25.0,9319,5844655.0,892014,39031,6139807.0,386851.0,5747191,14736752.0,13794427,0,780190.0,0
0b8b43b1e6,"2092 Budakeszi, Présház u. 5.",18.0,4662,1568767.0,125417,116688,554609.0,243727.0,121787,696021.0,368325,42639,282142.0,0
05e330eca2,"1138 Budapest, Sólyatér u. 9. G. lház. 7. em. 1",172.0,4941,3432439.0,94170,98542,1437095.0,867388.0,537443,1859742.0,684076,0,1175666.0,0
af9b7d2b44,"7522 Kaposújlak, Gyártótelep 077 hrsz",171.0,4120,2785174.0,-360543,-361680,1167868.0,589880.0,87915,2302924.0,1265841,15901,722716.0,0
c4f13790af,"3462 Borsodivánka, József Attila u. 65.",154.0,2562,3276889.0,363498,350768,1287721.0,699015.0,120099,3076853.0,1866946,308301,596904.0,0
3a0f42c2fa,"1133 Budapest, Váci út 76. I. em.",8.0,4690,1136909.0,36125,33895,1392796.0,1218338.0,74180,1412327.0,1216134,0,169679.0,0
2f6c12c773,"1095 Budapest, Lechner Ödön fasor 8.",23.0,4618,5971557.0,83649,74374,2280586.0,766181.0,90919,2314378.0,596984,0,1618654.0,0
b5366ab6b1,"2142 Nagytarcsa, külterület 037/29 hrsz.",15.0,4120|4519,1370549.0,28564,25334,333552.0,330408.0,3144,793156.0,249857,258540,184334.0,0
62efecba6a,"9028 Győr, Fehérvári u. 75.",35.0,2223,1520379.0,69519,69121,413529.0,154338.0,206177,618996.0,516480,1681,82682.0,0
f0b55654c1,"3009 Kerekharaszt, Erkel Ferenc tér 2",104.0,2229,3605356.0,984118,944604,3775082.0,750502.0,2976701,4663320.0,3984619,0,478325.0,0
f6318d4d70,"1054 Budapest, Széchenyi u. 14. 3. em. 1",69.0,2223,1916391.0,134867,112797,580626.0,236372.0,119276,1658667.0,358866,422855,695942.0,0
b553e5eb5c,"1194 Budapest, Vas Gereben u. 4/d.",38.0,4752,1556955.0,133500,125740,481683.0,109747.0,7399,966704.0,661291,86789,214233.0,0
0e66879a4d,"9241  Jánossomorja, Pez-Haas út 1.",6.0,4638,4414684.0,196674,147118,1142721.0,770803.0,364333,1145954.0,302105,0,829980.0,0
6e1a7b4793,"5600 Békéscsaba, Szarvasi út 13/1",25.0,4511,3467942.0,116435,105442,1484085.0,495328.0,53441,1658187.0,358351,100000,1196632.0,0
6e61bf3c4b,"2422 Mezőfalva, külterület 0269/11. hrsz.",58.0,4941,3295194.0,336890,295957,566440.0,471642.0,68978,1418636.0,490127,228916,691783.0,0
9eac6cc3d6,"2051 Biatorbágy, Vendel Park, Huber u. 1.",34.0,4399,3524315.0,377464,361542,864120.0,820999.0,43121,1260824.0,457422,230856,541426.0,0
ce0a295eec,"2000 Szentendre, Szabadkai u. 9.",287.0,3811|8110,1288739.0,48607,42328,179830.0,158279.0,12173,1805446.0,812851,60270,749227.0,0
45887e8933,"1134 Budapest, Váci út 33.",0.0,4637,1752229.0,158045,141362,428100.0,171903.0,475,451922.0,149649,0,300207.0,0
b4f896e530,"9800 Vasvár, 0368/2.",16.0,5229,1559973.0,62253,47962,359740.0,341037.0,18703,763989.0,175813,223890,363226.0,0
4924ff641e,"6100 Kiskunfélegyháza, Molnár telep X., 88/B.",25.0,4638,1865837.0,50731,47860,407439.0,177127.0,122513,740529.0,466763,41630,230682.0,0
440356fb73,"2347 Bugyi, Ócsai u. 083/14.",22.0,4631,1296828.0,78341,70919,286344.0,154606.0,109620,460122.0,391996,0,67092.0,0
7e370b8a89,"8900 Zalaegerszeg, Hock János u. 65.",21.0,4511,1141249.0,40387,37058,189593.0,87757.0,60431,388511.0,263035,2384,98804.0,0
6fc6698ae5,"1051 Budapest, Hercegprímás utca 11/2.",2.0,4672,1115789.0,-43411,-73622,2023587.0,1224521.0,799066,2062009.0,868620,435097,752315.0,0
8b857376ba,"2040 Budaörs, Gyár u. 2.",65.0,3312,3547868.0,685569,619936,1864012.0,1534633.0,53020,2198657.0,869487,0,236814.0,0
253d6ad570,"2045 Törökbálint, Jázmin u. 1",37.0,4645,1999642.0,64638,68792,925850.0,152156.0,161180,1298068.0,1095864,13264,183903.0,0
22f7165719,"4400 Nyíregyháza, Tokaji u. 3.",6.0,4611,1458474.0,87536,78237,570445.0,300562.0,109454,792210.0,263172,167717,361321.0,0
e53164d3e6,"1117 Budapest, Alíz utca 4.",13.0,4690,1604861.0,136999,111149,575145.0,432193.0,119750,580573.0,215209,0,332784.0,0
06b04e9f98,"6235 Bócsa, Kecskeméti u. 69.",29.0,4673,1606833.0,132479,125915,497460.0,201295.0,246358,935085.0,905514,0,29529.0,0
73b0ae5669,"2045 Törökbálint, Tópark u. 9",11.0,4672|4612,1626913.0,84211,76673,633847.0,295544.0,191555,715108.0,453897,0,243681.0,0
4fa443e56d,"2370 Dabas, Vonat u. 1.",9.0,4663,1201275.0,32680,18011,747773.0,140633.0,49723,862781.0,200018,30357,631536.0,0
bca28b3166,"1024 Budapest, Lövőház u. 37.",278.0,7112,4663246.0,100041,93456,3101255.0,1669794.0,1273647,4021170.0,1793549,0,2118249.0,0
fd944a159f,"1037 Budapest, Bécsi út 271",71.0,4771,1732123.0,9268,19124,1476257.0,697407.0,58800,1662649.0,1082136,56765,456552.0,0
c67bb1dd14,"4181 Nádudvar, Bem J. u. 34-38.",14.0,4531,1126554.0,167761,155878,903228.0,65419.0,521546,1164553.0,1083453,0,38082.0,0
79e9512b4e,"1092 Budapest, Köztelek utca 6.",0.0,6810,1405864.61999999,499635.54,336501.899999999,942825.6,147626.639999999,794578.679999999,17812890.9,9892225.44,7675965,48691.9799999999,0
e22b808319,"1113 Budapest, Bocskai út 134-146.",56.0,6201,1435718.0,325095,296434,2675455.0,2673077.0,2378,2968318.0,2713709,0,161456.0,0
dc910d93df,"7400 Kaposvár, Kanizsai u. 29-31.",35.0,4532,1442679.0,87367,83363,633213.0,272586.0,93664,706977.0,520321,0,185804.0,0
